Opened the file successfully
The file has been written successfully
File found, extracting the data
-0.022426: 169.708624,980.367283;608.748231,970.521477
-0.023385: 136.701647,978.857298;606.107415,967.880462
-0.022963: 216.327732,980.378744;776.391032,967.517893
-0.015675: 729.897082,904.976824;937.222234,901.727066
-0.023148: 180.769204,980.988059;793.690512,966.800157
Equal slopes
-0.012410: 347.709547,988.428111;957.379891,980.862025
Higher slopes
-0.004655: 162.713152,985.789313;794.959246,982.845994
0.045323: 268.699488,984.530200;444.748807,992.509280
0.074085: 395.935150,966.048231;600.759180,981.222527
0.035445: 682.238248,989.288243;913.583947,997.488350
0.002251: 504.611110,969.156571;917.847719,970.086674
0.021492: 907.555253,997.923721;961.920628,999.092142
0.054737: 866.046699,992.897314;995.113693,999.962111
0.104940: 855.432520,982.888738;974.145969,995.346572
1.174836: 803.467906,939.195650;849.136060,992.848238
0.072999: 693.840316,996.860054;717.952673,998.620225
0.184511: 888.043498,986.286199;936.425648,995.213230
0.009216: 277.914760,984.430881;603.359762,987.430184
0.068630: 483.139498,976.293616;677.302216,989.619062
0.248081: 511.061934,946.739802;711.227921,996.397259
0.005053: 323.407800,989.776655;604.607199,991.197505
0.010739: 399.752889,994.424776;759.697385,998.290075
0.301610: 832.153266,949.450802;931.440673,979.396838
0.016812: 291.683428,988.870139;878.492547,998.735695
0.016496: 502.777466,990.029462;836.339095,995.531935
0.563218: 750.889328,952.591559;789.844079,974.531595
-0.012401: 692.083514,988.918966;982.200511,985.321130
0.828833: 913.730771,993.627678;918.971029,997.970976
0.020125: 313.874523,992.823972;446.990961,995.502956
0.002248: 424.758546,985.918239;862.741691,986.902810
-0.009534: 139.194999,989.362500;777.893486,983.272878
-0.003412: 26.618491,987.625480;230.731132,986.929037
-0.008048: 99.321841,986.303647;435.084962,983.601346
0.020596: 354.544769,963.207856;471.948627,965.625959
-0.005944: 26.376020,998.263757;455.301732,995.714350
0.003034: 204.378285,966.692225;298.946149,966.979142
0.018893: 193.107029,982.270777;531.651716,988.667009
0.004459: 429.284504,994.752692;659.551616,995.779554
0.022875: 252.835954,984.873585;878.085846,999.176064
0.005027: 270.660308,985.901513;804.817841,988.586739
0.008737: 217.281993,976.571221;734.786102,981.092859
-0.011487: 578.204361,994.790160;946.073866,990.564443
-0.006576: 513.263670,995.873804;886.609262,993.418611
-0.005756: 443.340248,993.279906;963.619860,990.285089
0.009224: 563.824457,990.416207;997.437818,994.415993
0.010533: 0.006266,972.477254;707.895045,979.933540
0.005349: 546.813140,994.419425;698.385744,995.230137
0.002913: 391.522551,990.208198;698.222636,991.101653
0.010702: 159.925548,983.880869;880.278399,991.590094
-0.001670: 12.255895,979.761233;678.339623,978.649018
-0.000305: 406.917436,992.197344;621.325198,992.131846
0.023587: 192.967363,985.010785;387.993590,989.610849
0.015603: 171.724369,995.387870;388.937283,998.776993
0.012569: 214.296577,985.335135;436.549434,988.128645
0.012456: 100.163030,976.779200;639.398265,983.495979
0.005203: 110.704800,992.269301;868.546086,996.212427
0.006102: 343.996957,981.841021;710.414072,984.076956
-0.006326: 213.873450,990.298754;737.670422,986.985275
0.015526: 78.926277,988.130769;588.744804,996.046264
-0.008793: 444.744753,956.063493;814.627483,952.811145
-0.003986: 178.637078,989.652427;650.697283,987.770946
-0.010830: 123.593370,971.731339;996.034991,962.283085
-0.009375: 265.653371,990.307348;944.610312,983.941997
-0.007687: 256.974253,968.918946;997.557262,963.225868
-0.000718: 407.432344,953.738955;917.834808,953.372617
0.022875: 113.320381,962.170838;662.722655,974.738633
0.015439: 25.161907,970.153749;423.012481,976.296156
0.023247: 135.477502,969.101746;818.495793,984.980039
0.012217: 12.568541,976.871707;844.969723,987.040989
The support line extrema are 995.113693 and 995.113693
bridge on the right
printing candidates
741.239492,994.964336
163.418389,992.865316
279.149055,991.816802
170.757385,992.209958
204.644779,990.544253
115.659245,996.081663
587.647387,995.333875
660.172966,996.472718
630.136377,998.699862
730.745889,985.204188
875.303896,997.553465
722.345089,995.184345
627.704833,998.814903
347.391470,997.632311
897.895851,991.052461
518.622001,984.854260
660.129713,977.483252
924.472346,980.178673
701.155283,988.647567
630.364103,975.537820
366.031060,993.589208
357.385581,998.940692
514.811154,978.817810
617.911366,999.661649
650.259199,998.979407
379.302917,989.547463
764.977271,999.942145
459.583633,997.480665
310.606909,997.368518
397.191206,997.349658
304.048710,984.292930
208.501202,994.519639
8.721398,994.862861
60.916077,992.779327
72.261864,994.806453
53.007547,991.654940
29.182989,999.092135
192.444146,994.715335
218.983016,993.635155
58.582807,990.779678
167.285361,985.431086
257.292270,991.340075
49.524732,991.249215
39.699106,992.446794
122.599410,984.486293
321.194431,995.157049
265.098965,993.575433
53.786875,976.202403
250.818697,998.192685
313.129240,999.043233
24.015470,986.483529
303.643995,993.399729
747.256897,992.393222
436.596478,987.789174
195.486338,993.846352
708.441804,994.646356
35.962966,988.375516
19.978008,984.309418
64.402007,980.987731
169.708624,980.367283
136.701647,978.857298
216.327732,980.378744
729.897082,904.976824
180.769204,980.988059
347.709547,988.428111
162.713152,985.789313
794.959246,982.845994
268.699488,984.530200
444.748807,992.509280
395.935150,966.048231
600.759180,981.222527
682.238248,989.288243
913.583947,997.488350
504.611110,969.156571
917.847719,970.086674
907.555253,997.923721
961.920628,999.092142
866.046699,992.897314
995.113693,999.962111
855.432520,982.888738
974.145969,995.346572
803.467906,939.195650
849.136060,992.848238
693.840316,996.860054
717.952673,998.620225
888.043498,986.286199
936.425648,995.213230
277.914760,984.430881
603.359762,987.430184
483.139498,976.293616
677.302216,989.619062
511.061934,946.739802
711.227921,996.397259
323.407800,989.776655
604.607199,991.197505
399.752889,994.424776
759.697385,998.290075
832.153266,949.450802
931.440673,979.396838
291.683428,988.870139
878.492547,998.735695
502.777466,990.029462
836.339095,995.531935
750.889328,952.591559
789.844079,974.531595
692.083514,988.918966
982.200511,985.321130
913.730771,993.627678
918.971029,997.970976
313.874523,992.823972
446.990961,995.502956
424.758546,985.918239
862.741691,986.902810
139.194999,989.362500
777.893486,983.272878
26.618491,987.625480
230.731132,986.929037
99.321841,986.303647
435.084962,983.601346
354.544769,963.207856
471.948627,965.625959
26.376020,998.263757
455.301732,995.714350
204.378285,966.692225
298.946149,966.979142
193.107029,982.270777
531.651716,988.667009
429.284504,994.752692
659.551616,995.779554
252.835954,984.873585
878.085846,999.176064
270.660308,985.901513
804.817841,988.586739
217.281993,976.571221
734.786102,981.092859
578.204361,994.790160
946.073866,990.564443
513.263670,995.873804
886.609262,993.418611
443.340248,993.279906
963.619860,990.285089
563.824457,990.416207
997.437818,994.415993
0.006266,972.477254
707.895045,979.933540
546.813140,994.419425
698.385744,995.230137
391.522551,990.208198
698.222636,991.101653
159.925548,983.880869
880.278399,991.590094
12.255895,979.761233
678.339623,978.649018
406.917436,992.197344
621.325198,992.131846
192.967363,985.010785
387.993590,989.610849
171.724369,995.387870
388.937283,998.776993
214.296577,985.335135
436.549434,988.128645
100.163030,976.779200
639.398265,983.495979
110.704800,992.269301
868.546086,996.212427
343.996957,981.841021
710.414072,984.076956
213.873450,990.298754
737.670422,986.985275
78.926277,988.130769
588.744804,996.046264
444.744753,956.063493
814.627483,952.811145
178.637078,989.652427
650.697283,987.770946
123.593370,971.731339
996.034991,962.283085
265.653371,990.307348
944.610312,983.941997
256.974253,968.918946
997.557262,963.225868
407.432344,953.738955
917.834808,953.372617
113.320381,962.170838
662.722655,974.738633
25.161907,970.153749
423.012481,976.296156
135.477502,969.101746
818.495793,984.980039
12.568541,976.871707
844.969723,987.040989
About to recurse
size of input is: 191
the median is 446.990961,995.502956
Left set has in M.O.M
163.418389,992.865316
279.149055,991.816802
170.757385,992.209958
204.644779,990.544253
115.659245,996.081663
347.391470,997.632311
366.031060,993.589208
357.385581,998.940692
379.302917,989.547463
310.606909,997.368518
397.191206,997.349658
304.048710,984.292930
208.501202,994.519639
8.721398,994.862861
60.916077,992.779327
72.261864,994.806453
53.007547,991.654940
29.182989,999.092135
192.444146,994.715335
218.983016,993.635155
58.582807,990.779678
167.285361,985.431086
257.292270,991.340075
49.524732,991.249215
39.699106,992.446794
122.599410,984.486293
321.194431,995.157049
265.098965,993.575433
53.786875,976.202403
250.818697,998.192685
313.129240,999.043233
24.015470,986.483529
303.643995,993.399729
436.596478,987.789174
195.486338,993.846352
35.962966,988.375516
19.978008,984.309418
64.402007,980.987731
169.708624,980.367283
136.701647,978.857298
216.327732,980.378744
180.769204,980.988059
347.709547,988.428111
162.713152,985.789313
268.699488,984.530200
444.748807,992.509280
395.935150,966.048231
277.914760,984.430881
323.407800,989.776655
399.752889,994.424776
291.683428,988.870139
313.874523,992.823972
424.758546,985.918239
139.194999,989.362500
26.618491,987.625480
230.731132,986.929037
99.321841,986.303647
435.084962,983.601346
354.544769,963.207856
26.376020,998.263757
204.378285,966.692225
298.946149,966.979142
193.107029,982.270777
429.284504,994.752692
252.835954,984.873585
270.660308,985.901513
217.281993,976.571221
443.340248,993.279906
0.006266,972.477254
391.522551,990.208198
159.925548,983.880869
12.255895,979.761233
406.917436,992.197344
192.967363,985.010785
387.993590,989.610849
171.724369,995.387870
388.937283,998.776993
214.296577,985.335135
436.549434,988.128645
100.163030,976.779200
110.704800,992.269301
343.996957,981.841021
213.873450,990.298754
78.926277,988.130769
444.744753,956.063493
178.637078,989.652427
123.593370,971.731339
265.653371,990.307348
256.974253,968.918946
407.432344,953.738955
113.320381,962.170838
25.161907,970.153749
423.012481,976.296156
135.477502,969.101746
12.568541,976.871707
Right set has in M.O.M
741.239492,994.964336
587.647387,995.333875
660.172966,996.472718
630.136377,998.699862
730.745889,985.204188
875.303896,997.553465
722.345089,995.184345
627.704833,998.814903
897.895851,991.052461
518.622001,984.854260
660.129713,977.483252
924.472346,980.178673
701.155283,988.647567
630.364103,975.537820
514.811154,978.817810
617.911366,999.661649
650.259199,998.979407
764.977271,999.942145
459.583633,997.480665
747.256897,992.393222
708.441804,994.646356
729.897082,904.976824
794.959246,982.845994
600.759180,981.222527
682.238248,989.288243
913.583947,997.488350
504.611110,969.156571
917.847719,970.086674
907.555253,997.923721
961.920628,999.092142
866.046699,992.897314
995.113693,999.962111
855.432520,982.888738
974.145969,995.346572
803.467906,939.195650
849.136060,992.848238
693.840316,996.860054
717.952673,998.620225
888.043498,986.286199
936.425648,995.213230
603.359762,987.430184
483.139498,976.293616
677.302216,989.619062
511.061934,946.739802
711.227921,996.397259
604.607199,991.197505
759.697385,998.290075
832.153266,949.450802
931.440673,979.396838
878.492547,998.735695
502.777466,990.029462
836.339095,995.531935
750.889328,952.591559
789.844079,974.531595
692.083514,988.918966
982.200511,985.321130
913.730771,993.627678
918.971029,997.970976
446.990961,995.502956
862.741691,986.902810
777.893486,983.272878
471.948627,965.625959
455.301732,995.714350
531.651716,988.667009
659.551616,995.779554
878.085846,999.176064
804.817841,988.586739
734.786102,981.092859
578.204361,994.790160
946.073866,990.564443
513.263670,995.873804
886.609262,993.418611
963.619860,990.285089
563.824457,990.416207
997.437818,994.415993
707.895045,979.933540
546.813140,994.419425
698.385744,995.230137
698.222636,991.101653
880.278399,991.590094
678.339623,978.649018
621.325198,992.131846
639.398265,983.495979
868.546086,996.212427
710.414072,984.076956
737.670422,986.985275
588.744804,996.046264
814.627483,952.811145
650.697283,987.770946
996.034991,962.283085
944.610312,983.941997
997.557262,963.225868
917.834808,953.372617
662.722655,974.738633
818.495793,984.980039
844.969723,987.040989
Candidates /has
candidates after forming a line
size of point list: 191
844.969723,987.040989
slope: 0.003633, points:  163.418389,992.865316;741.239492,994.964336
slope: -0.003627, points:  170.757385,992.209958;279.149055,991.816802
slope: -0.062228, points:  115.659245,996.081663;204.644779,990.544253
slope: 0.015703, points:  587.647387,995.333875;660.172966,996.472718
slope: -0.134139, points:  630.136377,998.699862;730.745889,985.204188
slope: 0.015489, points:  722.345089,995.184345;875.303896,997.553465
slope: 0.004219, points:  347.391470,997.632311;627.704833,998.814903
slope: 0.016342, points:  518.622001,984.854260;897.895851,991.052461
slope: 0.010197, points:  660.129713,977.483252;924.472346,980.178673
slope: 0.185189, points:  630.364103,975.537820;701.155283,988.647567
slope: -0.618992, points:  357.385581,998.940692;366.031060,993.589208
slope: 0.202171, points:  514.811154,978.817810;617.911366,999.661649
slope: 0.034810, points:  379.302917,989.547463;650.259199,998.979407
slope: 0.008060, points:  459.583633,997.480665;764.977271,999.942145
slope: -0.000218, points:  310.606909,997.368518;397.191206,997.349658
slope: -0.107033, points:  208.501202,994.519639;304.048710,984.292930
slope: -0.039919, points:  8.721398,994.862861;60.916077,992.779327
slope: 0.163678, points:  53.007547,991.654940;72.261864,994.806453
slope: -0.026809, points:  29.182989,999.092135;192.444146,994.715335
slope: 0.017802, points:  58.582807,990.779678;218.983016,993.635155
slope: 0.065650, points:  167.285361,985.431086;257.292270,991.340075
slope: -0.121883, points:  39.699106,992.446794;49.524732,991.249215
slope: 0.053731, points:  122.599410,984.486293;321.194431,995.157049
slope: 0.082215, points:  53.786875,976.202403;265.098965,993.575433
slope: 0.013650, points:  250.818697,998.192685;313.129240,999.043233
slope: 0.024734, points:  24.015470,986.483529;303.643995,993.399729
slope: 0.014820, points:  436.596478,987.789174;747.256897,992.393222
slope: 0.001560, points:  195.486338,993.846352;708.441804,994.646356
slope: 0.254370, points:  19.978008,984.309418;35.962966,988.375516
slope: -0.005892, points:  64.402007,980.987731;169.708624,980.367283
slope: 0.019107, points:  136.701647,978.857298;216.327732,980.378744
slope: -0.138422, points:  180.769204,980.988059;729.897082,904.976824
slope: 0.014264, points:  162.713152,985.789313;347.709547,988.428111
slope: -0.003200, points:  268.699488,984.530200;794.959246,982.845994
slope: 0.542083, points:  395.935150,966.048231;444.748807,992.509280
slope: 0.098991, points:  600.759180,981.222527;682.238248,989.288243
slope: 0.069275, points:  504.611110,969.156571;913.583947,997.488350
slope: -2.704604, points:  907.555253,997.923721;917.847719,970.086674
slope: 0.064614, points:  866.046699,992.897314;961.920628,999.092142
slope: 0.122231, points:  855.432520,982.888738;995.113693,999.962111
slope: 0.328987, points:  803.467906,939.195650;974.145969,995.346572
slope: -0.025833, points:  693.840316,996.860054;849.136060,992.848238
slope: -0.072514, points:  717.952673,998.620225;888.043498,986.286199
slope: 0.016374, points:  277.914760,984.430881;936.425648,995.213230
slope: 0.092635, points:  483.139498,976.293616;603.359762,987.430184
slope: 0.257935, points:  511.061934,946.739802;677.302216,989.619062
slope: 0.017071, points:  323.407800,989.776655;711.227921,996.397259
slope: -0.015754, points:  399.752889,994.424776;604.607199,991.197505
slope: -0.674055, points:  759.697385,998.290075;832.153266,949.450802
slope: -0.014808, points:  291.683428,988.870139;931.440673,979.396838
slope: 0.023172, points:  502.777466,990.029462;878.492547,998.735695
slope: 0.502522, points:  750.889328,952.591559;836.339095,995.531935
slope: -0.147169, points:  692.083514,988.918966;789.844079,974.531595
slope: -0.121317, points:  913.730771,993.627678;982.200511,985.321130
slope: 0.008506, points:  313.874523,992.823972;918.971029,997.970976
slope: 0.431115, points:  424.758546,985.918239;446.990961,995.502956
slope: -0.003399, points:  139.194999,989.362500;862.741691,986.902810
slope: -0.005794, points:  26.618491,987.625480;777.893486,983.272878
slope: 0.004759, points:  99.321841,986.303647;230.731132,986.929037
slope: 0.253209, points:  354.544769,963.207856;435.084962,983.601346
slope: -0.073249, points:  26.376020,998.263757;471.948627,965.625959
slope: 0.115661, points:  204.378285,966.692225;455.301732,995.714350
slope: -0.144480, points:  193.107029,982.270777;298.946149,966.979142
slope: -0.059450, points:  429.284504,994.752692;531.651716,988.667009
slope: 0.026815, points:  252.835954,984.873585;659.551616,995.779554
slope: 0.021854, points:  270.660308,985.901513;878.085846,999.176064
slope: 0.020451, points:  217.281993,976.571221;804.817841,988.586739
slope: -0.087477, points:  578.204361,994.790160;734.786102,981.092859
slope: -0.012267, points:  513.263670,995.873804;946.073866,990.564443
slope: 0.000313, points:  443.340248,993.279906;886.609262,993.418611
slope: -0.000328, points:  563.824457,990.416207;963.619860,990.285089
slope: 0.021995, points:  0.006266,972.477254;997.437818,994.415993
slope: -0.089929, points:  546.813140,994.419425;707.895045,979.933540
slope: 0.016365, points:  391.522551,990.208198;698.385744,995.230137
slope: 0.013414, points:  159.925548,983.880869;698.222636,991.101653
slope: 0.013627, points:  12.255895,979.761233;880.278399,991.590094
slope: -0.049916, points:  406.917436,992.197344;678.339623,978.649018
slope: 0.016624, points:  192.967363,985.010785;621.325198,992.131846
slope: -0.026712, points:  171.724369,995.387870;387.993590,989.610849
slope: 0.076969, points:  214.296577,985.335135;388.937283,998.776993
slope: 0.033739, points:  100.163030,976.779200;436.549434,988.128645
slope: -0.016594, points:  110.704800,992.269301;639.398265,983.495979
slope: 0.027398, points:  343.996957,981.841021;868.546086,996.212427
slope: -0.012530, points:  213.873450,990.298754;710.414072,984.076956
slope: -0.001739, points:  78.926277,988.130769;737.670422,986.985275
slope: 0.277658, points:  444.744753,956.063493;588.744804,996.046264
slope: -0.057927, points:  178.637078,989.652427;814.627483,952.811145
slope: 0.030430, points:  123.593370,971.731339;650.697283,987.770946
slope: -0.038369, points:  265.653371,990.307348;996.034991,962.283085
slope: 0.021847, points:  256.974253,968.918946;944.610312,983.941997
slope: 0.016076, points:  407.432344,953.738955;997.557262,963.225868
slope: -0.010936, points:  113.320381,962.170838;917.834808,953.372617
slope: 0.007191, points:  25.161907,970.153749;662.722655,974.738633
slope: 0.025021, points:  135.477502,969.101746;423.012481,976.296156
slope: 0.010061, points:  12.568541,976.871707;818.495793,984.980039
The median slope is 0.013414:159.925548,983.880869;698.222636,991.101653
The slopes for the lines are 
lower: 0.003633:163.418389,992.865316;741.239492,994.964336
lower: -0.003627:170.757385,992.209958;279.149055,991.816802
lower: -0.062228:115.659245,996.081663;204.644779,990.544253
higher: 0.015703:587.647387,995.333875;660.172966,996.472718
lower: -0.134139:630.136377,998.699862;730.745889,985.204188
higher: 0.015489:722.345089,995.184345;875.303896,997.553465
lower: 0.004219:347.391470,997.632311;627.704833,998.814903
higher: 0.016342:518.622001,984.854260;897.895851,991.052461
lower: 0.010197:660.129713,977.483252;924.472346,980.178673
higher: 0.185189:630.364103,975.537820;701.155283,988.647567
lower: -0.618992:357.385581,998.940692;366.031060,993.589208
higher: 0.202171:514.811154,978.817810;617.911366,999.661649
higher: 0.034810:379.302917,989.547463;650.259199,998.979407
lower: 0.008060:459.583633,997.480665;764.977271,999.942145
lower: -0.000218:310.606909,997.368518;397.191206,997.349658
lower: -0.107033:208.501202,994.519639;304.048710,984.292930
lower: -0.039919:8.721398,994.862861;60.916077,992.779327
higher: 0.163678:53.007547,991.654940;72.261864,994.806453
lower: -0.026809:29.182989,999.092135;192.444146,994.715335
higher: 0.017802:58.582807,990.779678;218.983016,993.635155
higher: 0.065650:167.285361,985.431086;257.292270,991.340075
lower: -0.121883:39.699106,992.446794;49.524732,991.249215
higher: 0.053731:122.599410,984.486293;321.194431,995.157049
higher: 0.082215:53.786875,976.202403;265.098965,993.575433
higher: 0.013650:250.818697,998.192685;313.129240,999.043233
higher: 0.024734:24.015470,986.483529;303.643995,993.399729
higher: 0.014820:436.596478,987.789174;747.256897,992.393222
lower: 0.001560:195.486338,993.846352;708.441804,994.646356
higher: 0.254370:19.978008,984.309418;35.962966,988.375516
lower: -0.005892:64.402007,980.987731;169.708624,980.367283
higher: 0.019107:136.701647,978.857298;216.327732,980.378744
lower: -0.138422:180.769204,980.988059;729.897082,904.976824
higher: 0.014264:162.713152,985.789313;347.709547,988.428111
lower: -0.003200:268.699488,984.530200;794.959246,982.845994
higher: 0.542083:395.935150,966.048231;444.748807,992.509280
higher: 0.098991:600.759180,981.222527;682.238248,989.288243
higher: 0.069275:504.611110,969.156571;913.583947,997.488350
lower: -2.704604:907.555253,997.923721;917.847719,970.086674
higher: 0.064614:866.046699,992.897314;961.920628,999.092142
higher: 0.122231:855.432520,982.888738;995.113693,999.962111
higher: 0.328987:803.467906,939.195650;974.145969,995.346572
lower: -0.025833:693.840316,996.860054;849.136060,992.848238
lower: -0.072514:717.952673,998.620225;888.043498,986.286199
higher: 0.016374:277.914760,984.430881;936.425648,995.213230
higher: 0.092635:483.139498,976.293616;603.359762,987.430184
higher: 0.257935:511.061934,946.739802;677.302216,989.619062
higher: 0.017071:323.407800,989.776655;711.227921,996.397259
lower: -0.015754:399.752889,994.424776;604.607199,991.197505
lower: -0.674055:759.697385,998.290075;832.153266,949.450802
lower: -0.014808:291.683428,988.870139;931.440673,979.396838
higher: 0.023172:502.777466,990.029462;878.492547,998.735695
higher: 0.502522:750.889328,952.591559;836.339095,995.531935
lower: -0.147169:692.083514,988.918966;789.844079,974.531595
lower: -0.121317:913.730771,993.627678;982.200511,985.321130
lower: 0.008506:313.874523,992.823972;918.971029,997.970976
higher: 0.431115:424.758546,985.918239;446.990961,995.502956
lower: -0.003399:139.194999,989.362500;862.741691,986.902810
lower: -0.005794:26.618491,987.625480;777.893486,983.272878
lower: 0.004759:99.321841,986.303647;230.731132,986.929037
higher: 0.253209:354.544769,963.207856;435.084962,983.601346
lower: -0.073249:26.376020,998.263757;471.948627,965.625959
higher: 0.115661:204.378285,966.692225;455.301732,995.714350
lower: -0.144480:193.107029,982.270777;298.946149,966.979142
lower: -0.059450:429.284504,994.752692;531.651716,988.667009
higher: 0.026815:252.835954,984.873585;659.551616,995.779554
higher: 0.021854:270.660308,985.901513;878.085846,999.176064
higher: 0.020451:217.281993,976.571221;804.817841,988.586739
lower: -0.087477:578.204361,994.790160;734.786102,981.092859
lower: -0.012267:513.263670,995.873804;946.073866,990.564443
lower: 0.000313:443.340248,993.279906;886.609262,993.418611
lower: -0.000328:563.824457,990.416207;963.619860,990.285089
higher: 0.021995:0.006266,972.477254;997.437818,994.415993
lower: -0.089929:546.813140,994.419425;707.895045,979.933540
higher: 0.016365:391.522551,990.208198;698.385744,995.230137
equal: 0.013414:159.925548,983.880869;698.222636,991.101653
higher: 0.013627:12.255895,979.761233;880.278399,991.590094
lower: -0.049916:406.917436,992.197344;678.339623,978.649018
higher: 0.016624:192.967363,985.010785;621.325198,992.131846
lower: -0.026712:171.724369,995.387870;387.993590,989.610849
higher: 0.076969:214.296577,985.335135;388.937283,998.776993
higher: 0.033739:100.163030,976.779200;436.549434,988.128645
lower: -0.016594:110.704800,992.269301;639.398265,983.495979
higher: 0.027398:343.996957,981.841021;868.546086,996.212427
lower: -0.012530:213.873450,990.298754;710.414072,984.076956
lower: -0.001739:78.926277,988.130769;737.670422,986.985275
higher: 0.277658:444.744753,956.063493;588.744804,996.046264
lower: -0.057927:178.637078,989.652427;814.627483,952.811145
higher: 0.030430:123.593370,971.731339;650.697283,987.770946
lower: -0.038369:265.653371,990.307348;996.034991,962.283085
higher: 0.021847:256.974253,968.918946;944.610312,983.941997
higher: 0.016076:407.432344,953.738955;997.557262,963.225868
lower: -0.010936:113.320381,962.170838;917.834808,953.372617
lower: 0.007191:25.161907,970.153749;662.722655,974.738633
higher: 0.025021:135.477502,969.101746;423.012481,976.296156
lower: 0.010061:12.568541,976.871707;818.495793,984.980039
slope equality 0 for nodes163.418389,992.865316
slope equality 0 for nodes279.149055,991.816802
slope equality 0 for nodes170.757385,992.209958
slope equality 0 for nodes204.644779,990.544253
slope equality 0 for nodes115.659245,996.081663
slope equality 0 for nodes587.647387,995.333875
slope equality 0 for nodes660.172966,996.472718
slope equality 0 for nodes630.136377,998.699862
slope equality 0 for nodes730.745889,985.204188
slope equality 0 for nodes875.303896,997.553465
slope equality 0 for nodes722.345089,995.184345
slope equality 0 for nodes627.704833,998.814903
slope equality 0 for nodes347.391470,997.632311
slope equality 0 for nodes897.895851,991.052461
slope equality 0 for nodes518.622001,984.854260
slope equality 0 for nodes660.129713,977.483252
slope equality 0 for nodes924.472346,980.178673
slope equality 0 for nodes701.155283,988.647567
slope equality 0 for nodes630.364103,975.537820
slope equality 0 for nodes366.031060,993.589208
slope equality 0 for nodes357.385581,998.940692
slope equality 0 for nodes514.811154,978.817810
slope equality 0 for nodes617.911366,999.661649
slope equality 0 for nodes650.259199,998.979407
slope equality 0 for nodes379.302917,989.547463
slope equality 0 for nodes764.977271,999.942145
slope equality 0 for nodes459.583633,997.480665
slope equality 0 for nodes310.606909,997.368518
slope equality 0 for nodes397.191206,997.349658
slope equality 0 for nodes304.048710,984.292930
slope equality 0 for nodes208.501202,994.519639
slope equality 0 for nodes8.721398,994.862861
slope equality 0 for nodes60.916077,992.779327
slope equality 0 for nodes72.261864,994.806453
slope equality 0 for nodes53.007547,991.654940
slope equality 0 for nodes29.182989,999.092135
slope equality 0 for nodes192.444146,994.715335
slope equality 0 for nodes218.983016,993.635155
slope equality 0 for nodes58.582807,990.779678
slope equality 0 for nodes167.285361,985.431086
slope equality 0 for nodes257.292270,991.340075
slope equality 0 for nodes49.524732,991.249215
slope equality 0 for nodes39.699106,992.446794
slope equality 0 for nodes122.599410,984.486293
slope equality 0 for nodes321.194431,995.157049
slope equality 0 for nodes265.098965,993.575433
slope equality 0 for nodes53.786875,976.202403
slope equality 0 for nodes250.818697,998.192685
slope equality 0 for nodes313.129240,999.043233
slope equality 0 for nodes24.015470,986.483529
slope equality 0 for nodes303.643995,993.399729
slope equality 0 for nodes747.256897,992.393222
slope equality 0 for nodes436.596478,987.789174
slope equality 0 for nodes195.486338,993.846352
slope equality 0 for nodes708.441804,994.646356
slope equality 0 for nodes35.962966,988.375516
slope equality 0 for nodes19.978008,984.309418
slope equality 0 for nodes64.402007,980.987731
slope equality 0 for nodes169.708624,980.367283
slope equality 0 for nodes136.701647,978.857298
slope equality 0 for nodes216.327732,980.378744
slope equality 0 for nodes729.897082,904.976824
slope equality 0 for nodes180.769204,980.988059
slope equality 0 for nodes347.709547,988.428111
slope equality 0 for nodes162.713152,985.789313
slope equality 0 for nodes794.959246,982.845994
slope equality 0 for nodes268.699488,984.530200
slope equality 0 for nodes444.748807,992.509280
slope equality 0 for nodes395.935150,966.048231
slope equality 0 for nodes600.759180,981.222527
slope equality 0 for nodes682.238248,989.288243
slope equality 0 for nodes913.583947,997.488350
slope equality 0 for nodes504.611110,969.156571
slope equality 0 for nodes917.847719,970.086674
slope equality 0 for nodes907.555253,997.923721
slope equality 0 for nodes961.920628,999.092142
slope equality 0 for nodes866.046699,992.897314
slope equality 0 for nodes995.113693,999.962111
slope equality 0 for nodes855.432520,982.888738
slope equality 0 for nodes974.145969,995.346572
slope equality 0 for nodes803.467906,939.195650
slope equality 0 for nodes849.136060,992.848238
slope equality 0 for nodes693.840316,996.860054
slope equality 0 for nodes717.952673,998.620225
slope equality 0 for nodes888.043498,986.286199
slope equality 0 for nodes936.425648,995.213230
slope equality 0 for nodes277.914760,984.430881
slope equality 0 for nodes603.359762,987.430184
slope equality 0 for nodes483.139498,976.293616
slope equality 0 for nodes677.302216,989.619062
slope equality 0 for nodes511.061934,946.739802
slope equality 0 for nodes711.227921,996.397259
slope equality 0 for nodes323.407800,989.776655
slope equality 0 for nodes604.607199,991.197505
slope equality 0 for nodes399.752889,994.424776
slope equality 0 for nodes759.697385,998.290075
slope equality 0 for nodes832.153266,949.450802
slope equality 0 for nodes931.440673,979.396838
slope equality 0 for nodes291.683428,988.870139
slope equality 0 for nodes878.492547,998.735695
slope equality 0 for nodes502.777466,990.029462
slope equality 0 for nodes836.339095,995.531935
slope equality 0 for nodes750.889328,952.591559
slope equality 0 for nodes789.844079,974.531595
slope equality 0 for nodes692.083514,988.918966
slope equality 0 for nodes982.200511,985.321130
slope equality 0 for nodes913.730771,993.627678
slope equality 0 for nodes918.971029,997.970976
slope equality 0 for nodes313.874523,992.823972
slope equality 0 for nodes446.990961,995.502956
slope equality 0 for nodes424.758546,985.918239
slope equality 0 for nodes862.741691,986.902810
